,date,link,username,tweet,like,retweet,reply,qrt
0,2022-08-30 17:56:08+00:00,https://twitter.com/reexchi/status/1564673339268149249,reexchi,"gue mau lulus baru n3. krn syarat kelulusannya n4 jadi gue santuy. emg bener kuliah sasjep malah nyari pengalaman di luar jepang. jadi budak pdd 3 tahun, ngambil msib malah tentang desain",0,0,1,0
1,2022-08-30 13:46:41+00:00,https://twitter.com/collegemenfess/status/1564610561064996864,collegemenfess,"[cm] Klo dapet kesempatan buat gak ikut KKN karena bsa konversi sks, pilih gak KKN ato ttp mau ikutan KKN (buat experience)? Posisinya di sini mahasiswa yg selama kuliah bener2 kupu2 dan cma sesekali ikut lomba+ikut msib sekali.",0,1,7,1
2,2022-08-30 10:43:56+00:00,https://twitter.com/sadderdazzez/status/1564564568767991808,sadderdazzez,@txtdariagata @undipmenfess HAHAHHA keren dah keterima msib anj,0,0,0,0
3,2022-08-30 10:41:04+00:00,https://twitter.com/txtdariagata/status/1564563849139073024,txtdariagata,@sadderdazzez @undipmenfess anak setan 🤩🤩🤩🤩🤩🤩🤩 ikut msib,0,0,1,0
4,2022-08-30 06:19:12+00:00,https://twitter.com/kurossuki/status/1564497946363588608,kurossuki,"wts wto nendo
- atsumu msib ready kamar 500k incl all
- inumaki toge msib ready ina 600k incl all
- akaashi keiji dp 100, sisa 560k (GO) 
- bokuto ganti 600k exc ems tax (GO) 
- eren dp 100k, sisa 530k (GO)

*eren, bokuto, akaashi satu GO

#warunganime #warunghaikyuu #warungjjk",0,0,1,0
5,2022-08-30 05:13:25+00:00,https://twitter.com/indpndnwman/status/1564481392746311680,indpndnwman,@appetitebabe @worksfess Aku pernah di team creative kak. Terus juga lulusan dari revoU. Ada sertifikatnya dari program MSIB :),0,0,2,0
6,2022-08-30 01:30:02+00:00,https://twitter.com/JapanMerchFess/status/1564425176409710592,JapanMerchFess,"!lapakjpwts nendo haikyuu jjk incl all @.kurossuki
- atsumu msib ready kamar 500k 
- inumaki toge msib ready ina 600k",2,0,0,0
7,2022-08-29 13:39:19+00:00,https://twitter.com/kurossuki/status/1564246321510240258,kurossuki,"wts wto nendo
- atsumu msib ready kamar 500k incl all
- inumaki toge msib ready ina 600k incl all
- akaashi keiji dp 100, sisa 560k (GO) 
- bokuto ganti 600k exc ems tax (GO) 
- eren dp 100k, sisa 530k (GO)

*eren, bokuto, akaashi satu GO

#warunganime #warunghaikyuu #warungjjk",0,0,1,0
8,2022-08-29 12:00:01+00:00,https://twitter.com/JapanMerchFess/status/1564221329665970176,JapanMerchFess,"!lapakjpwts nendo atsumu msib 510k incl all, bisa langsung co kirim besok @.kurossuki",3,0,0,0
9,2022-08-29 11:05:01+00:00,https://twitter.com/JapanMerchFess/status/1564207486994763776,JapanMerchFess,"!lapakjpwta check interest ㅡ ada yg masih cari nendo chrollo hxh? ada rencana mau lepas, bisa dm @/bluffberri buat budgetnya. MSIB ini barangnya.",1,0,0,1
10,2022-08-29 10:47:34+00:00,https://twitter.com/telurenak_/status/1564203097018466305,telurenak_,@collegemenfess Msib kah? Bisa nder aku kemaren cv di lolosin semua bagian tes nya yg rada sulit sama banyak2in apply buat tes ini di kerjain semaksimal mungkin entah dr gugel atau yt sumber2nya,0,0,1,0
11,2022-08-29 10:20:03+00:00,https://twitter.com/JapanMerchFess/status/1564196170292793345,JapanMerchFess,!lapakjpwts Nendoroid Okkotsu Yuta MSIB no damage 920k. Bisa dm @.woohygge https://t.co/V3dXPIngQB,1,0,0,0
12,2022-08-29 10:08:44+00:00,https://twitter.com/serevosa/status/1564193322305851392,serevosa,"@collegemenfess Nder kalau kamu mahasiswa aslinya buanyak program magang, kayak msib sama PMMB, atu partime di caffe deket kampus, atau bisa coba daftar magang di glints.",0,0,0,0
13,2022-08-29 08:50:05+00:00,https://twitter.com/collegemenfess/status/1564173530459422721,collegemenfess,[CM] DI SINI ADA ANAK UNPAS YG KETERIMA MAGANG KAMPUS MERDEKA/MSIB GAA?,2,1,1,0
14,2022-08-29 08:26:36+00:00,https://twitter.com/urpplee/status/1564167623457140738,urpplee,masih nggak nyangka aku ikut MSIB😭,0,0,0,0
15,2022-08-29 07:02:33+00:00,https://twitter.com/gukstronaut/status/1564146467899523072,gukstronaut,DEMI KESEHATAN MENTAL GW HARUS KELUAAR DARI INI MSIB ANJINGG,0,0,2,0
16,2022-08-29 06:51:48+00:00,https://twitter.com/imweirdpeopleye/status/1564143762624086018,imweirdpeopleye,"@collegemenfess Ya allah sama nder tp sekarang karna ikut msib harus dipaksa aktif lagi, semogaa kita dan semua orang yg ngerasin hal sama bisa dikasihh gairahhh ya. Tinggal 1 smt lagii luluss yukz",1,1,0,0
17,2022-08-29 03:12:19+00:00,https://twitter.com/kantahkotapyk/status/1564088530762027008,kantahkotapyk,"#Repost @atr_bpn Sekjen Kementerian ATR/BPN Resmikan MSIB Batch III INSPIRING Tahun 2022.

Cek berita selengkapnya https://t.co/cXOP9mjFXV

#KementerianATRBPN
#MelayaniProfesionalTerpercaya
#MajuDanModern
#MenujuPelayananKelasDunia https://t.co/ooslfTMok9 https://t.co/4IqDIX4zJ8",0,0,0,0
18,2022-08-28 23:52:08+00:00,https://twitter.com/_Kaffah/status/1564038151412207616,_Kaffah,@UGM_FESS Ingin uninstall tele tapi kalau ketinggalan info msib ya ktar ktir diriku :'),0,0,0,0
19,2022-08-28 23:16:04+00:00,https://twitter.com/nonaambis/status/1564029074225303552,nonaambis,Tim belum dapet tiket MSIB?,0,0,0,0
20,2022-08-28 17:15:03+00:00,https://twitter.com/KantahKabBantul/status/1563938222689828865,KantahKabBantul,"Halo #SobATRBPN Kabupaten Bantul 🙌

#Repost @atr_bpn Kementerian ATR/BPN kembali dibuka. Program MSIB Batch III yang disebut Internship in Spatial Planning for Regional and Growth (INSPIRING) Tahun 2022 ini diresmikan oleh Sekjen Kementerian ATR/BPN (22/08/22). 
💪💪 https://t.co/BWb0pWJC5c",1,0,0,0
21,2022-08-28 16:03:04+00:00,https://twitter.com/sasaasinrasanya/status/1563920106446409728,sasaasinrasanya,"@collegemenfess Ikut MSIB (kampus merdeka), kmren pas batch 2 kebetulan dpt full wfh, mantap jiwa👍",1,0,1,0
