,date,link,username,tweet,like,retweet,reply,qrt
0,2022-09-29 23:39:03+00:00,https://twitter.com/jaewmien/status/1575631269177671680,jaewmien,@do0_nft srpn apa org msib ngntuk,0,0,0,0
1,2022-09-29 18:56:43+00:00,https://twitter.com/majobe_msib/status/1575560219425267712,majobe_msib,Last day of COSATU NATIONAL CONGRESS https://t.co/tLAU51a3hZ,0,0,0,0
2,2022-09-29 16:19:16+00:00,https://twitter.com/mafiaayamgoreng/status/1575520597064286208,mafiaayamgoreng,"@thelebensraum @pujanggaijo @Puthutea mau sharing experience mahasiswa yang ikut program msib kampus merdeka. programnya bagus banget, tujuannya juga bagus. yang kurang itu orang-orang kemendikbudnya yang lama banget responnya kalo ada masalah.",3,0,1,0
3,2022-09-29 15:12:59+00:00,https://twitter.com/ayanglovers/status/1575503914958364673,ayanglovers,"@worksfess Bener nder, jalur langit emang yg terbaik sama omongan adalah doa. Gua selalu bilang mau magang dulu sebelum lulus. Eh bener aja keterima msib walaupun nambah semester 🥺🥺",0,0,0,0
4,2022-09-29 15:10:39+00:00,https://twitter.com/fakhirarima/status/1575503327642923010,fakhirarima,"Allah SWT sudah memudahkanmu dengan memberikan kelolosan MSIB MBKM, tapi kamu join panitia proker besar ☺️🙏🏻",0,0,0,0
5,2022-09-29 14:10:40+00:00,https://twitter.com/peaachyuno/status/1575488233546588165,peaachyuno,Chanyeol live ig gue baru liat notifnya pdhl tadi jam 7😃 [tp jam 7 ak msib dijlan],0,0,0,0
6,2022-09-29 12:32:55+00:00,https://twitter.com/valeria_el31/status/1575463632791429120,valeria_el31,@passwordmcd @ngalamfess magang msib saja sudah cukup membuat stres bund apalagi ditambah magang virtual hiksrot,0,0,0,0
7,2022-09-29 11:02:33+00:00,https://twitter.com/Sourflameee/status/1575440893422997504,Sourflameee,"Kebetulan aku mahasiswa msib di jobhun, menurut ku tiap mentor dijobhun itu enak bgt sih kalo nyampein materi,trs aku bukan tipe yg bisa ngasih opini tapi pas belajar aku ngerasa enteng bgt ngejawab pertanyaan,nanya kalo ga ngerti,biasanya aku malu duluan tapi kmrn ngga.",0,0,1,0
8,2022-09-29 09:09:46+00:00,https://twitter.com/association_w/status/1575412508277579777,association_w,"Following nudge from Konkan Div. Comm. &amp; DPO,MHADA Mumbai board asks MHADA MSIB to provide us details of MPs/MLAs/MLCs public funds used to undertake works on MHADA open spaces etc without sanctioned plans from concerned planning authority for the period between 2012-2022. https://t.co/k4An4RJtMr",0,0,0,0
9,2022-09-29 03:07:10+00:00,https://twitter.com/howourlives/status/1575321258090123264,howourlives,wkwkwkwk nemu ini di tele anak anak msib yg udah pada ngeluh turunnya bbh https://t.co/WUg5MfggyT,1,0,1,0
