,date,link,username,tweet,like,retweet,reply,qrt
58,2022-01-28 08:10:51+00:00,https://twitter.com/undipmenfess/status/1486975043447836672,undipmenfess,-dips! Ada yg pernah minta ttd wakil rektor buat Surat pertanggung jawaban mutlak MSIb?,0,0,0,0
59,2022-01-28 07:22:02+00:00,https://twitter.com/ubbofficial_/status/1486962757958135816,ubbofficial_,"Halo #intelektual_peradaban

Yuk kepoin skema program MSIB yang ditawarkan oleh mitra-mitra di bawah ini.. Masih ada waktu loh untuk mendaftar... https://t.co/CXq8cXgHQg",0,0,0,0
60,2022-01-28 02:20:26+00:00,https://twitter.com/collegemenfess/status/1486886856243695617,collegemenfess,"[cm] kakak-kakak yg pernah keterima MSIB, ada contoh surat rekomendasi perorangan untuk companynya ngga? aku bingung contoh formatnya gimana. makasih sebelumnya ya 🙏",1,0,1,0
61,2022-01-27 18:18:29+00:00,https://twitter.com/collegemenfess/status/1486765570716405764,collegemenfess,"[cm] kalo keterima MBKM khususnya MSIB, menurut kalian paling ideal MAKSIMAL ambil berapa sks biar ga keteteran? thanks",0,0,0,0
62,2022-01-27 17:14:00+00:00,https://twitter.com/alaskamrd/status/1486749344384446465,alaskamrd,"The audacity to join MSIB all over again : 📈
Sadar kalo diri ini jompo dan sudah paham pusingnya ikut MSIB : 📉

😃🤡",0,0,1,0
63,2022-01-27 15:04:43+00:00,https://twitter.com/user1902820014/status/1486716806307872787,user1902820014,"@collegemenfess sender dftr apaa? kalau msib kan baru besok penutupannya, mungkin bbrp hari setelah itu baru ada pengumuman ini ituu, pasti loloss senderr",0,0,0,0
64,2022-01-27 14:08:12+00:00,https://twitter.com/undipmenfess/status/1486702585142661120,undipmenfess,"di FEB, ada yang mewadahi buat data MSIB gaa? soalnya butuh ttd warek, supaya kolektif gitu enaknya -dips!",0,0,0,0
65,2022-01-27 13:40:11+00:00,https://twitter.com/undipmenfess/status/1486695533636829192,undipmenfess,-dips! kalian yang lolos magang merdeka MSIB juga diminta melampirkan ttd wakil rektor di SPTJM gaa? ada yang ngurusin gitu gasii biar kolektif,1,0,0,1
66,2022-01-27 13:33:18+00:00,https://twitter.com/collegemenfess/status/1486693802001649664,collegemenfess,"[cm] lolos magang di msib batch 2, tapi skripsian lagi ditengah jalan. Bingung mau ambil magang atau lanjut skripsian. Kalau ambil magang, cita2ku buat cumlaude harus mundur. Tapi skripsian juga dosennya gaada kabar😔",2,0,1,0
67,2022-01-27 12:59:30+00:00,https://twitter.com/owleeyaa/status/1486685296561250308,owleeyaa,Mood malem ini: pengen keterima MSIB https://t.co/JnxIQ1nfbU,1,0,1,0
68,2022-01-27 07:44:32+00:00,https://twitter.com/UNSfess_/status/1486606032440729604,UNSfess_,-11fess kalian ada yg daftar MSIB solo techopark? Ada yg dipanggil interview user ga?,1,0,0,0
69,2022-01-27 06:30:36+00:00,https://twitter.com/cuankilidahh/status/1486587426613071878,cuankilidahh,udahh banyak mikirin msib pengumuman kapan ehh ini ditambah mikir offlen apa onlen semester besok😩🤝,0,0,0,0
70,2022-01-27 04:50:09+00:00,https://twitter.com/geminixlust/status/1486562148486508551,geminixlust,"@maru_si_kucing Halo!
Aku liat kamu ikut MSIB Data,Business Analtytics di Ruang guru. Aku boleh tanya2 soal itu di dm ga ya? Makasih sebelumnya",0,0,1,0
71,2022-01-27 03:23:43+00:00,https://twitter.com/RiaIM__/status/1486540394749779970,RiaIM__,"Bismillah nge lobby demi konversi nilai 🧚🏻‍♀️✨
#kampusmerdeka #msib https://t.co/b2nF8qFLEi",0,0,1,0
