,date,link,username,tweet,like,retweet,reply,qrt
0,2023-01-30 23:41:55+00:00,https://twitter.com/collegemenfess/status/1620205700839518208,collegemenfess,[cm] ada ga sih yg lolos msib tanpa lampirin portfolio?,1,0,2,0
1,2023-01-30 23:04:48+00:00,https://twitter.com/xxxxxxxhah/status/1620196360783015936,xxxxxxxhah,"Ada yg udh dapat email pengunduran jadwal survei kebhinekaan??

MSIB",1,0,9,0
2,2023-01-30 23:03:49+00:00,https://twitter.com/Yoo_wes1/status/1620196112392159234,Yoo_wes1,@Velvetocheese @collegemenfess Untuk msib tes kebinekaan kak,0,0,1,0
3,2023-01-30 22:23:56+00:00,https://twitter.com/_kerufuck/status/1620186076366376960,_kerufuck,INI MSIB UDAH GA BISA REGIS Y AJG?😀😀😀😀,0,0,4,0
4,2023-01-30 19:39:06+00:00,https://twitter.com/adellapsgapakeK/status/1620144594443984896,adellapsgapakeK,Ojo melu² gawe bingung koyok sistem e MSIB jal,0,0,0,0
5,2023-01-30 18:52:13+00:00,https://twitter.com/jaeeemannsi/status/1620132793098571776,jaeeemannsi,Diberatkan dengan ikut Pmm di Smt ini atau ikut msib,0,0,0,0
6,2023-01-30 18:42:21+00:00,https://twitter.com/flutterwinn/status/1620130311882559488,flutterwinn,@ametawing itu gw dapet dr org di twt doang si wkwk itu grup tele MSIB yg isinya semua univ dah,0,0,1,0
7,2023-01-30 18:04:20+00:00,https://twitter.com/jellyjjeno/status/1620120743848841218,jellyjjeno,@infotwitwor_ cape msib😔,0,0,0,0
8,2023-01-30 17:47:13+00:00,https://twitter.com/fluttervslcode/status/1620116435103272961,fluttervslcode,"terlepas dari segala huru hara MSIB dari batch 1 sampe batch 3, aku rasa ini jadi masalah yang mesti banget dituntasin supaya banyak mahasiswa mau join MSIB karena rugi banget 3/4 tahun kuliah tapi gak join MSIB atau program MBKM lainnya",0,0,0,0
9,2023-01-30 17:46:17+00:00,https://twitter.com/gyudate/status/1620116200276754434,gyudate,Pengen ✨️living peacefully✨️ di smt 6 tapi stress-in msib aja sampe asem lambung gw naik 🥲💥,1,0,0,0
10,2023-01-30 17:45:34+00:00,https://twitter.com/fluttervslcode/status/1620116019636502529,fluttervslcode,"dan aku sendiri berprinsip niat,doa,dan nekat aja daftar MSIB karena ini udah tahun terakhirmu kuliah di uner kesempatan gak datang dua kali,walaupun harus kerja ekstra barengan ngerjain tugas akhir but kapan lagi nambah pengalaman,relasi yang diwadahi langsung sama kemdikbud",0,0,0,0
11,2023-01-30 17:42:36+00:00,https://twitter.com/constntconv/status/1620115275189485568,constntconv,mules bgt bayangin msib tds2 iisma skripsi 💀,1,0,0,0
12,2023-01-30 17:35:43+00:00,https://twitter.com/edse_/status/1620113542132436996,edse_,@kobulwidodo real men cry thinking abt msib,0,0,1,0
13,2023-01-30 17:35:23+00:00,https://twitter.com/edse_/status/1620113458934218753,edse_,nonton masterchef di yt terbukti (untuk saya) menurunkan stres dari msib,0,0,1,0
14,2023-01-30 17:28:14+00:00,https://twitter.com/fluttervslcode/status/1620111661230350342,fluttervslcode,"okay,kenapa sih pilih SI ketimbang magangnya?wait,jadi ada cerita lucu dibalik itu. dari awal daftar MSIB batch 3 emang maunya tuh lolos magangnya kan but sistem berkata lain...",0,0,8,0
15,2023-01-30 17:22:58+00:00,https://twitter.com/4rhaza/status/1620110334618128391,4rhaza,ni msib bener” nunggu tengah malem dulu ye baru bisa ngisi simulasi kebhinnekaan,0,0,0,0
16,2023-01-30 17:08:54+00:00,https://twitter.com/senymdalmmengis/status/1620106795716050944,senymdalmmengis,Ini ceritanya msib menjadi alasan kisah lama dibuka lagi tahhh😭😭😭,0,0,0,0
17,2023-01-30 17:08:19+00:00,https://twitter.com/penggunaabaruuu/status/1620106649326481408,penggunaabaruuu,Nonton series sampek ketdran tapi suaranya masi kedenger wkwk trs bangun krn notip msib taunya arghhh gajetod,0,0,0,0
18,2023-01-30 17:07:30+00:00,https://twitter.com/yogguu/status/1620106441330917377,yogguu,Bodoh tau gitu ikut msib aja,0,0,0,0
19,2023-01-30 17:07:12+00:00,https://twitter.com/yogguu/status/1620106368266141705,yogguu,Agak nyesel gak ikut msib kiranya smt ini bakal magang jurusan ini malah wajib ikut kknt mana 4 bulan lagi 🥹🥹,0,0,0,0
20,2023-01-30 17:01:01+00:00,https://twitter.com/heeseungn01/status/1620104811881562113,heeseungn01,tes kebhinekaan msib bneran bru bisa dibuka browsernya ja 24.00😃👋 https://t.co/dZx959Oqsa,2,0,3,0
21,2023-01-30 16:59:03+00:00,https://twitter.com/akunjelly/status/1620104315745730560,akunjelly,@collegemenfess info di grup msib kampusku gini nder https://t.co/skVad05HIc,0,0,1,0
22,2023-01-30 16:56:26+00:00,https://twitter.com/collegemenfess/status/1620103658854813697,collegemenfess,[Cm] disini yg ikut msib ada yg ga isi simulasi survey kebhinekaan ga? 🥲 bakal ngaruh ga ya nanti buat pendaftaran nya?,1,0,1,0
23,2023-01-30 16:39:19+00:00,https://twitter.com/007D_Toru/status/1620099348246953984,007D_Toru,MSIB,1,0,0,0
24,2023-01-30 16:39:02+00:00,https://twitter.com/unnesmenfess/status/1620099279367901198,unnesmenfess,-ness kalian ada yang ngelepas msib ga? Karena lama-lama pengumumannya ga pasti dan udah akhir KRS an juga :'((,0,0,0,1
25,2023-01-30 16:38:10+00:00,https://twitter.com/candy1billion/status/1620099060526125056,candy1billion,ada yang tau ga cek akun tes simulasi msib dimana? aku gatau masukin apa tbtb dilayar langsung kesini... #kampusmerdeka #msib https://t.co/EBhv3L8mcU,2,0,1,0
26,2023-01-30 16:36:38+00:00,https://twitter.com/candy1billion/status/1620098673643503616,candy1billion,yang tes tgl 1 feb brrti diundur juga?? msib #kampusmerdeka https://t.co/gd0xpy3nyP,0,0,0,0
27,2023-01-30 16:35:20+00:00,https://twitter.com/ur_boyfiee/status/1620098345426653200,ur_boyfiee,No offense but keterima msib magang merdeka batch 4 2023 is actually sucks https://t.co/pGOwzfe13s,1,0,1,0
28,2023-01-30 16:15:57+00:00,https://twitter.com/myzerolifelol/status/1620093467652423682,myzerolifelol,"Tapi rupanya malah menambah beban, dan musuh kurasa. Aku juga bingung harus dari mana memperbaikinya.

Kali ini aku apply magang, tapi belum satu pun diterima, lagipula konversi sks pun tidak tahu statusnya. Bagaimana nanti nasibku jika mengikuti msib",0,0,1,0
29,2023-01-30 16:08:11+00:00,https://twitter.com/leleselena123/status/1620091513287110657,leleselena123,@ngefangirlnum1 Cek grup msib kak ada info terbaru,0,0,1,0
30,2023-01-30 16:07:50+00:00,https://twitter.com/himakomur/status/1620091425429012480,himakomur,"Assalamualaikum Wr. Wb.
Hallo Ikomers! 👋🏻

[HIMAKOM INFO| KOMMANIS JILID XV]
---------------------
Komunikasi?
Kompak! Kompak! Kompak! ✊🏻

Hallo Ikomers!!
Udah pada tahu belum, kalau program magang dan studi independen bersertifikat (MSIB)
Selengkapnya di https://t.co/F009Dzmz9W https://t.co/6fg7MfHVe7",0,0,0,0
31,2023-01-30 16:05:42+00:00,https://twitter.com/crssarabella/status/1620090889262727168,crssarabella,ini update MSIB yah 🤧 https://t.co/AQGvlzqsrb,0,0,0,0
32,2023-01-30 16:01:22+00:00,https://twitter.com/gethukgoren_/status/1620089798106165249,gethukgoren_,MSIB/MAGANG MERDEKA BATCH 4 FULL OF DRAMA GAJETOT 😘 https://t.co/hAucWIC1Ax,1,0,1,0
33,2023-01-30 15:57:20+00:00,https://twitter.com/wle3xdeh/status/1620088783063629825,wle3xdeh,"seharian mantengin lepi cm buat tes kebinekaan msib tp malah diundur, pusyang pala berb https://t.co/0PlmmfZfmX",2,0,0,1
34,2023-01-30 15:54:25+00:00,https://twitter.com/marrrgggoooo/status/1620088050884935681,marrrgggoooo,"aku uda mantengin laptop seharian ujung2nya diundur :)))
#msib #teskebinekaan https://t.co/6BBgd57rHY",1,0,0,0
35,2023-01-30 15:50:29+00:00,https://twitter.com/littlegurl0/status/1620087058370007040,littlegurl0,"Daritadi usn dan passw salah mulu, Moga besok lancar ya survei kebinekaan msib aamiin",2,0,0,0
36,2023-01-30 15:49:01+00:00,https://twitter.com/teajuzgulbat/status/1620086689413865472,teajuzgulbat,msib nie lg ngebadut yh,0,0,1,0
37,2023-01-30 15:48:59+00:00,https://twitter.com/bucenujun/status/1620086682161934337,bucenujun,"anjing memang msib ini arghhhhhh, udh ngekosongin jadwal buat bsk tapi malah diundur asuuuuuuu",0,0,0,0
38,2023-01-30 15:48:50+00:00,https://twitter.com/collegemenfess/status/1620086644719386628,collegemenfess,"[cm] survey kebhinekaan msib diundur ya, coba cek email masing2 secara berkala https://t.co/Goj15Iq7Om",21,4,18,6
39,2023-01-30 15:45:12+00:00,https://twitter.com/collegemenfess/status/1620085731116072960,collegemenfess,[CM] ini yang mau simulasi survey kebinekaan msib emang pada gini ga si? udah mau tengah malem lo.... masa gada simulasi jadinya. katanya wajib? https://t.co/Cs2UT0Re5F,1,0,5,0
40,2023-01-30 15:42:49+00:00,https://twitter.com/junjungkamuyuk/status/1620085130332360706,junjungkamuyuk,MSIB GAJELAS SEDUNIA,0,0,0,0
41,2023-01-30 15:41:32+00:00,https://twitter.com/diayden/status/1620084809635889152,diayden,@yerimiosa iya doain yg terbaik ajdah kl ga keterima msib ntar plan gw maret sempro mei semhas juni wisuda,0,0,1,0
42,2023-01-30 15:36:49+00:00,https://twitter.com/cilgula/status/1620083621939003392,cilgula,"Resolusi yg udh terceklis

Keluar dri zona nyaman ✔️
Lebih bahagia✔️
Mulai berani dan percaya diri✔️
Tingkatin value✔️
Cut off org toxic &amp; manipulatif ✔️
Lepas dri hubungan ga jelas✔️
Nonton konser BLACKPINK✔️
Berani deketin CRUSH duluan✔️
Belajar byk hal baru✔️
MSIB✔️",0,0,1,0
43,2023-01-30 15:32:04+00:00,https://twitter.com/mcufiles/status/1620082426172284931,mcufiles,ni yang buat aplikasi msib sapa si yaallah daritadi pagi loh.....,0,0,1,0
44,2023-01-30 15:23:02+00:00,https://twitter.com/dfxxddr/status/1620080153601912833,dfxxddr,KAGA ADA YANG MAU NERIMA GUA APA @ MSIB,0,0,0,0
45,2023-01-30 15:17:11+00:00,https://twitter.com/theternallmoon/status/1620078681254424579,theternallmoon,MSIB GAJELAS SEDUNIA,0,0,1,0
46,2023-01-30 15:14:24+00:00,https://twitter.com/raraaaaaaawr/status/1620077978234544128,raraaaaaaawr,"@itskiyawa sisi buruk dr gencarnya program magang bersama yg rutin ada kek msib, fchi, bumn dll adlh pemanfaatan free labor ngeheheh",2,0,0,0
47,2023-01-30 15:11:22+00:00,https://twitter.com/chocotiramisu_/status/1620077215982690305,chocotiramisu_,Bismillah positif thinking ketrima msib,0,0,0,0
48,2023-01-30 15:06:19+00:00,https://twitter.com/collegemenfess/status/1620075944869531650,collegemenfess,"Guys aku tadi ga ikut simulasi tes kebhinekaan, waktu aku buka kalau ga gini ya loading terus pas mau regis. Kira2 besok aman ga ya.. sharing dong kalian yg ikut msib tahun kemarin [cm] https://t.co/GMJji8fOSU",6,1,6,0
49,2023-01-30 14:44:08+00:00,https://twitter.com/collegemenfess/status/1620070361080676352,collegemenfess,"[cm] utk para pendaftar MSIB, adakah yg berhasil  ngerjain survey kebhinekaan? ini gmna ya, udh reinstall berkali kali ttp gabisa https://t.co/fbAjZb30gx",2,0,6,1
