,date,link,username,tweet,like,retweet,reply,qrt
0,2022-10-30 17:25:05+00:00,https://twitter.com/fairyypu/status/1586771183592443905,fairyypu,Abis cerita cerita ma tmn yg ambil kuliah reguler. Aku kyk yang ALHAMDULILLAH BANGET IKUTAN MSIB😭😭😭 soalnya mereka ujiannya tulis tangan,0,0,1,0
1,2022-10-30 08:11:35+00:00,https://twitter.com/MaidTailgate/status/1586631891582697472,MaidTailgate,MSIB collectors explaining how they are just collecting the way they want to collect (a lot of transformer fans are gonna be transformer fans) https://t.co/fQTC2Emfp9,1,0,0,0
2,2022-10-30 01:12:35+00:00,https://twitter.com/nolantv_com/status/1586526444993511424,nolantv_com,[Sehat] Menu Makanan Sehat Murah tanpa Ribet – Dwiyanti – grup 4 MSIB https://t.co/0OQZDAtVb0 #Video # #dwiyanti #grup https://t.co/TOga32fZ30,0,0,0,0
3,2022-10-29 20:15:56+00:00,https://twitter.com/___richboy/status/1586451790454992896,___richboy,@collegemenfess Ikut magang MSIB,0,0,0,0
4,2022-10-29 13:39:41+00:00,https://twitter.com/azhura7p/status/1586352071892049920,azhura7p,"Yamin manis depan kampus udh 20ribu
Dulu zaman maba masih 14ribu

Naskor nasjep dulu 13ribuan skrg udh 17ribu
Gk berasa 7 tahun di bdg
Dan gw msib stuck di umur 21",0,0,0,0
5,2022-10-29 13:28:20+00:00,https://twitter.com/mideightt/status/1586349213096370176,mideightt,"ikut msib kampus merdeka, semua chaos mulai dari itu",0,0,0,0
6,2022-10-29 09:29:20+00:00,https://twitter.com/dbrokenchild/status/1586289070010904576,dbrokenchild,"@teusfaye galama, kemendikbud buka program msib kan. gw daftar itulah karna bales dendam ga keterima iisma wkwkwkw dann gw lolos di 2 tempat yg keren2 bgt🥰 skrg gw lg magang di salah satu tmpt bergengsi deket gbk👍",0,0,0,0
7,2022-10-29 08:30:01+00:00,https://twitter.com/JapanMerchFess/status/1586274139421036544,JapanMerchFess,"!lapakothers WARNING BL
WTS MSIB Nendoroid DX ver.  Lan Wangji Mo Dao Zu Shi new and sealed,good condi 100%
IDR 1.000.00 inc packing
usn dan oren tertera,thank you ! 🥰 https://t.co/7KPyyU6Bv0",2,0,0,0
8,2022-10-29 03:35:01+00:00,https://twitter.com/JapanMerchFess/status/1586199901423038464,JapanMerchFess,!lapakjpwts nendoroid sawamura daichi msib perfect + nendoroid tsukishima kei (box damage) take all 1jt dm @/yuutarms,0,0,0,0
9,2022-10-29 03:09:41+00:00,https://twitter.com/filoslogos_/status/1586193525036617733,filoslogos_,"@sharkllow @collegemenfess Tergantung,klo di luar msib aku mau mau aja, klo udh masuk program msib (ya gamungkin jg ga dibayar sama convert sks) gamau, di luar msib sekadar mau cari pengalaman ya gak masalah",0,0,1,0
10,2022-10-28 21:25:42+00:00,https://twitter.com/VisitBocaChica/status/1586106959228698624,VisitBocaChica,New Marine Safety Information Bulletin (MSIB)/ Notice to Mariners (NOTMAR) issued for possible #Starship testing 31 Oct - 4 Nov 2022 during 8a.m.-8p.m. https://t.co/mmFJTQX6sv 🚀 @SpaceX https://t.co/BI2SbjKs9K,48,11,0,1
11,2022-10-28 21:15:15+00:00,https://twitter.com/StarbaseInfos/status/1586104330028990464,StarbaseInfos,New MSIB : https://t.co/plBYNMWy5Y,0,0,0,0
12,2022-10-28 21:10:15+00:00,https://twitter.com/StarbaseInfos/status/1586103074430586883,StarbaseInfos,New MSIB : https://t.co/jdDdI6B2Fh,1,0,0,0
13,2022-10-28 12:01:59+00:00,https://twitter.com/cindunduty/status/1585965098543493120,cindunduty,@lllllnaaa @collegemenfess Ahh haha iyaa aku ikut magang msib di semester 5 sm 6,0,0,0,0
14,2022-10-28 07:43:36+00:00,https://twitter.com/lllllnaaa/status/1585900074093072385,lllllnaaa,@cindunduty @collegemenfess Msib maksudnya kak wkwkw,0,0,1,0
15,2022-10-28 04:59:42+00:00,https://twitter.com/burgundyyhair/status/1585858825134800898,burgundyyhair,"@collegemenfess Masuk HI? tbh masuk hi menurut gue udah keputusan paling bener, hi emang semenarik itu buat dipelajari ya meskipun masalah masa depan gue masih abu abu bingung jadi apa. Tapi HI beneran worth it menurut gue.
Oh sama ikut organisasi, kepanitiaan, dan MSIB juga ngebentuk diri bgt",0,0,0,0
16,2022-10-28 03:21:44+00:00,https://twitter.com/telurenak_/status/1585834170936627200,telurenak_,@collegemenfess ngambil matkul kepemimpinan nyambi magang msib,0,0,0,0
17,2022-10-28 02:42:47+00:00,https://twitter.com/bucindimsumm/status/1585824371435720705,bucindimsumm,@collegemenfess Msib 2 semester!! meskipun studpen dan magang bukan di bidangku tapi aku super duper seneng wkwkwk,0,0,0,0
18,2022-10-28 01:29:34+00:00,https://twitter.com/cindunduty/status/1585805944201818112,cindunduty,"@collegemenfess Aktif di berbagai kegiatan akademik &amp; Non-Akademik; Organisasi, MSIB 2 semester, lomba, penelitian dosen, pengabdian masyarakat, ikut acara kemenparekraf di bali, volunteer, dan kegiatan seru apapun itu yg bisa bikin aku belajar sambil maen dan dapet cuan xixi",20,1,4,0
19,2022-10-27 22:03:12+00:00,https://twitter.com/helloweyn/status/1585754009993822209,helloweyn,"@tanyakanrl BCA : rekening utama
Blu : buat nabung
BRI : buat daftar msib 
Jenius gak make lagi https://t.co/BCJkbgy4gt",2,0,2,0
20,2022-10-27 16:04:10+00:00,https://twitter.com/shofiabatuttah/status/1585663654736801792,shofiabatuttah,@jek___ Pusing ya stang tetiba dah gajian lagi aja. Mana msib banyak duit,3,0,0,0
21,2022-10-27 14:05:49+00:00,https://twitter.com/welivetocry/status/1585633870828797952,welivetocry,U bayangin aja pusingnya mahasiswa sekarang gimana. Semester 5 testimoninya hidup dan tipes tu jaraknya setipis benang. Mau magang msib eh syarat dan ketentuannya di CV udh pernah magang juga diluar.,0,0,0,0
22,2022-10-27 10:24:45+00:00,https://twitter.com/skymilkyways/status/1585578239551885312,skymilkyways,penyesalan gua adalah gaikut msib dari semester 5 😵😵😵,0,0,0,0
23,2022-10-27 06:53:32+00:00,https://twitter.com/collegemenfess/status/1585525083082133505,collegemenfess,"[cm] sender sedang ikut msib studi independen (ini msih berlangsung ya) dan mau dimasukkan ke CV,msukkannta di bagian mana ya ? Trus keterangannya klo msih ongoing gini apa ? Terima kasih 🙏🏻",1,0,1,0
24,2022-10-26 18:58:03+00:00,https://twitter.com/ToysandGamesUK1/status/1585345029304102912,ToysandGamesUK1,Threezero The X-FILES Agent Fox Mulder 1/6 Action Figure DELUXE EDITION NEW MSIB https://t.co/m7AF8WXhiR eBay https://t.co/smelzWNqOl,0,0,0,0
25,2022-10-26 06:55:02+00:00,https://twitter.com/JapanMerchFess/status/1585163072645173254,JapanMerchFess,"!lapakothers WARNING BL
WTS MSIB Nendoroid DX ver.  Lan Wangji Mo Dao Zu Shi new and sealed,good condi 100%
IDR 1.000.00 inc packing
usn dan oren tertera,thank you ! 🥰 https://t.co/iblNGwwjWX",2,0,0,0
26,2022-10-26 05:49:56+00:00,https://twitter.com/jocsdilag/status/1585146690558132224,jocsdilag,"Come Sunday, our original flight back to Manila was supposed to be at 2130 but because of whatever reasons, the flight got pushed back and we were only allowed to board at around 2300. Ayun, sakto inabutan na ng Korean Air incident. As AIM MSIB graduates, we adjusted quickly 5/n",0,0,1,0
27,2022-10-26 02:56:18+00:00,https://twitter.com/KantahKabMM/status/1585102996681428992,KantahKabMM,"ketercapaian dan kualitas keluaran pelaksanaan program ini, diperlukan pemantauan dan evaluasi. Oleh karena itu, Ditjen Tata Ruang berkolaborasi dengan kalangan akademisi dari Dosen Pembimbing Lapangan (DPL) Program MSIB Batch III-INSPIRING, Asosiasi Sekolah Perencanaan Indonesia https://t.co/Zn36YlprfV",0,0,1,0
28,2022-10-26 02:56:16+00:00,https://twitter.com/KantahKabMM/status/1585102986342453248,KantahKabMM,"#Repost @DitjenTataRuang 
Jakarta,- Program Magang dan Studi Independen Bersertifikat (MSIB) Batch III-Internship in Spatial Planning for Regional and National Growth (INSPIRING) periode Semester II tahun 2022 sudah berjalan sekitar dua bulan. Sebagai upaya untuk menjaga https://t.co/4bfPicnUqH",0,0,1,0
29,2022-10-26 00:00:15+00:00,https://twitter.com/nandaxxfernanda/status/1585058692663480321,nandaxxfernanda,"@collegemenfess ada MSIB, ada kuliah, ada skripsi. bener bener nguju mental anjir🥹😑",1,0,0,0
