,date,link,username,tweet,like,retweet,reply,qrt
0,2021-06-29 18:03:57+00:00,https://twitter.com/doxbby/status/1409935686262685696,doxbby,@kebpvin LAH ITU NORMAL MSIB,0,0,1,0
1,2021-06-29 12:49:34+00:00,https://twitter.com/vepnti/status/1409856567973859335,vepnti,"WTS / want to sell

nendoroid kaguya shinomiya
nendoroid miyuki shirogane
nendoroid chika fujiwara

All MSIB sell under market price ya, prefer take all tapi sekarang mau satuan boleh. Barangnya masih otw rumah https://t.co/o0yOrQfeRK",1,0,1,2
2,2021-06-28 12:42:20+00:00,https://twitter.com/kelontongkim/status/1409492358735953924,kelontongkim,"WTS nendoroid chizuru mizuhara
Kondisi: sealed (MSIB)
680,000 (include admin marketplace)
Marketplace sudah bebas ongkir https://t.co/jM6EDUMrON",1,0,0,0
3,2021-06-28 12:23:27+00:00,https://twitter.com/JapanMerchFess/status/1409487607797477382,JapanMerchFess,"!lapakjp wts nendoroid chizuru 680,000 bisa oren atau ijo. Kondisi sealed ya (MSIB) yang minat boleh rep nanti aku ketuk dm nya https://t.co/r4XytrPB9d",0,1,0,0
4,2021-06-27 01:30:25+00:00,https://twitter.com/JapanMerchFess/status/1408960878771261442,JapanMerchFess,!lapakjpwta nendo osamu msib ready ina 970k udh inc ongkir YAY/NAY (sender gak rush² bgt si),1,0,7,0
5,2021-06-26 18:17:11+00:00,https://twitter.com/leonmatvcha/status/1408851854381830154,leonmatvcha,"Dari 850k... jadi 780... lalu 750.. dan deal di 700... MSIB gapapa kali ya 
.
Mari jemput shoyouuuu https://t.co/m8buipp9ST",0,0,0,0
6,2021-06-26 11:45:58+00:00,https://twitter.com/mushibugyou/status/1408753400884318215,mushibugyou,@JapanMerchFess Yay kalau ready indo. Jersey kalau beli dari selkor gitu kurang lebih 900+ sama ems tax. Apalagi itu msib kan,0,0,0,0
7,2021-06-26 11:41:01+00:00,https://twitter.com/JapanMerchFess/status/1408752154718834691,JapanMerchFess,!lapakjpwta nendo oikawa msib 1jt yay/nay?,0,0,5,0
8,2021-06-26 09:40:01+00:00,https://twitter.com/JapanMerchFess/status/1408721701982982147,JapanMerchFess,"!lapakjpwta harga pasaran nendo oikawa yang msib, mib, sama bib berapa ya?",1,0,0,0
9,2021-06-26 04:47:10+00:00,https://twitter.com/collegemenfess/status/1408648004840529921,collegemenfess,[cm] hallo guys! di program MSIB kalian apply pake creative cv atau cv yang ats friendly nih? https://t.co/UTkT9Q8bbi,13,0,0,2
10,2021-06-26 03:12:34+00:00,https://twitter.com/jodohnyaoikawa/status/1408624199539720196,jodohnyaoikawa,@JapanMerchFess oikawa 563 bukan nder? Kl oikawa 563 yg jersey mngkin bisa pasang harga up 750-800k kalo msib,0,0,0,0
11,2021-06-25 08:24:37+00:00,https://twitter.com/JapanMerchFess/status/1408340339635621892,JapanMerchFess,"!lapakjpwts Halo karena sender ada keperluan lain yang mendesak, mau operslot mereka bertiga msib. take all 2,2 mau tanya dulu boleh https://t.co/fEIqau12Tf",0,0,0,0
12,2021-06-25 08:12:55+00:00,https://twitter.com/vepnti/status/1408337394516955138,vepnti,@JapanMerchFess Operslot all MSIB dan prefer take all ya https://t.co/f4wAxO6MrI,1,0,1,0
13,2021-06-25 07:08:04+00:00,https://twitter.com/vepnti/status/1408321075142742018,vepnti,"@JapanMerchFess Nendoroid kaguya, shirogane, chika all MSIB ready ina 750/each prefer take all tapi mau tanya dulu boleh",0,0,0,0
14,2021-06-25 05:54:47+00:00,https://twitter.com/vepnti/status/1408302631525654528,vepnti,"@JapanMerchFess MSIB ya ini, prefer take all tapi kalo mau satuan bisa deh",1,0,0,0
