,date,link,username,tweet,like,retweet,reply,qrt
0,2021-11-29 10:47:53+00:00,https://twitter.com/rapunzelquinz/status/1465271290210631682,rapunzelquinz,"@jullnuede Klo utk MSIB, aku blm ikutan. Baru ikutan yg kampus mengajar",0,0,1,0
1,2021-11-29 00:57:57+00:00,https://twitter.com/MagangStudi/status/1465122829876142081,MagangStudi,"Lagi kok ambisius banget sih MSIB batch 2 yg katanya bentar lagi buka dari 12.900 peserta mau ditambah kuotanya sampai 50.000, ngurus 12.900 aja bobrok apalagi 50.000? serius mending ditunda dulu diberesin dulu permasalahan buat peserta yg batch-1 dan sistemnya dimantapin dulu https://t.co/7TgXRLbIdJ",29,13,2,3
2,2021-11-28 12:01:55+00:00,https://twitter.com/icatwps/status/1464927534018007048,icatwps,"*JANGAN KASIH AMPUN…!* Nadiem Makarim: Perguruan Tinggi Tak Izinkan Mahasiswanya Ikut Magang dan Studi Independen Bersertifikat (MSIB) Bakal Diberi Sanksi 

https://t.co/Dl5xHcJXJP",3,1,0,0
3,2021-11-27 08:05:03+00:00,https://twitter.com/aim_edu/status/1464505534279790599,aim_edu,"Congratulations to MSIB 2022’s Team ValNiu for winning second place at the IXL Innovation Olympics 2021! 

You make all of us at AIM proud. https://t.co/LrivfJthBn",4,0,0,0
4,2021-11-26 07:15:54+00:00,https://twitter.com/collegemenfess/status/1464130777927479306,collegemenfess,"[cm] AYOO KAWAN KAWAN MSIB BATCH 1, KITA GAS LAGI DI BATCH 2 (dgn jumlah saingannya yg juga nambah🥲) https://t.co/Y37qiSYDmv",12,0,3,0
5,2021-11-26 03:31:15+00:00,https://twitter.com/SerikatNewscom/status/1464074242333499394,SerikatNewscom,1.300 Perguruan Tinggi Ikuti Program MSIB Tahap Pertama https://t.co/YlOyDMIJ8N,1,0,0,0
6,2021-11-25 23:03:34+00:00,https://twitter.com/bbaayam/status/1464006877520359433,bbaayam,"@collegemenfess masih kampus mengajar yg buka
kalau msib batch 2 sekitar januari-februari
sedangkan program yg lain keknya menyusul

semangat sender!",0,0,0,0
7,2021-11-25 17:20:29+00:00,https://twitter.com/panyasihouse/status/1463920539957968903,panyasihouse,@mshambuliaji Bado Ni msib t,0,0,0,0
8,2021-11-25 12:43:04+00:00,https://twitter.com/pleaseyouremine/status/1463850725541179402,pleaseyouremine,"Ga tau ah temen nanya ikan mulu, w baru bangun ngetik aja msib typo",0,0,0,0
9,2021-11-25 11:55:52+00:00,https://twitter.com/hobicerita/status/1463838846232109063,hobicerita,"Bye laporan, MSIB, dan skripsi~ https://t.co/BUx6oifenu",1,0,0,0
10,2021-11-25 07:17:55+00:00,https://twitter.com/collegemenfess/status/1463768897585176576,collegemenfess,"[cm] halo, kalian nanti prefer ikut program msib atau bangkit?",0,0,0,0
11,2021-11-24 11:18:47+00:00,https://twitter.com/Zaddyfordboy/status/1463467127797518338,Zaddyfordboy,@masuckerforzayn Ming hi msib,0,0,0,0
12,2021-11-23 07:41:57+00:00,https://twitter.com/Will37486571/status/1463050169633710080,Will37486571,"@ditjendikti Uang saku MSIB untuk mahasiswa vokasi tolong dipercepat juga, kok selalu belakangan terus, bisa tolong transparansinya ga kami hampir selalu belakangan?",0,0,0,0
13,2021-11-23 05:26:18+00:00,https://twitter.com/Nkosinathi_Msib/status/1463016034131189761,Nkosinathi_Msib,@MichaelBucwa The nice fucken car,0,0,0,0
