,date,link,username,tweet,like,retweet,reply,qrt
122,2022-04-05 03:17:35+00:00,https://twitter.com/kikidaniel_/status/1511181227889684482,kikidaniel_,"Rejeki di bulan Ramadhan..  🤩
.
Terima kasih panitia MSIB..  🥰",0,1,0,0
123,2022-04-04 15:17:55+00:00,https://twitter.com/ghi_farri/status/1511000115141840901,ghi_farri,"@unsrifess Biso kalu pinter cari lokak, tpi kalu ck program MSIB minima semester 4/5 kalu dk salah, PMMB be semester 6/7 gitu. Good luck nder",0,0,0,0
124,2022-04-04 12:08:57+00:00,https://twitter.com/chacafaza/status/1510952562664493059,chacafaza,@NonaMaya222 Bener banget! Ikut project mereka yg Novo Club dan kerasa banget impact yg dikasih untuk pesertanya. Kakak-kakaknya sangat humble dan membantu. 2x nyoba di MSIB gak dapet terus huhu semoga aja bisa jadi salah satu paragonian saat lulus nanti 🙏🏻,4,0,0,0
125,2022-04-04 10:48:00+00:00,https://twitter.com/missgirlandi/status/1510932190275977216,missgirlandi,Msib offday hrini penat sial bersosial,0,0,0,0
126,2022-04-04 10:22:11+00:00,https://twitter.com/dyo_uchi/status/1510925693152280578,dyo_uchi,"Menarik, ntar MSIB masuk sini lah",0,0,1,0
127,2022-04-04 06:45:02+00:00,https://twitter.com/JapanMerchFess/status/1510871045234098179,JapanMerchFess,!lapakjpwtb midoriya izuku stealth ver nendoroid dong. msib / bib bebas dan yang bisa dp dulu / cicil. makasihhh:),0,0,1,0
128,2022-04-04 06:15:17+00:00,https://twitter.com/danoobbb/status/1510863557436801030,danoobbb,br tau uang msib cair ges seseneng ini jd smangatt hahahahahhah,0,0,0,0
129,2022-04-04 04:30:48+00:00,https://twitter.com/mfnugrahadi/status/1510837266003816453,mfnugrahadi,@ditjendikti Program magang msib kampus merdeka. Untuk saat ini sudah saya dapatkan tiketnya min. Terima Kasih,0,0,0,0
130,2022-04-04 04:09:48+00:00,https://twitter.com/lldikti3/status/1510831979868041217,lldikti3,"Hallo #Threes! Kali ini Kata Kita kembali menghadirkan sosok inspiratif yang akan membagikan pengalaman berharganya loh! penasaran kan? 
Yuk simak postingan di atas!

#MSIB #DariJakartauntukIndonesia
#KampusMerdeka #MerdekaBelajar  #lldikti3 #lldiktiwilayah3 #humaslldikti3 https://t.co/JPbm1Zl4tN",0,0,0,0
131,2022-04-04 04:01:13+00:00,https://twitter.com/ditjendikti/status/1510829818325405697,ditjendikti,"@mfnugrahadi Halo #InsanDikti , terkait mobilisasi program magang MBKM silakan berkoordinasi dengan masing-masing mitra. Panitia MSIB akan memberikan informasi terbaru melalui mitra.",1,0,1,0
132,2022-04-04 03:31:13+00:00,https://twitter.com/maliefrr14/status/1510822268125216769,maliefrr14,@Fifil0ls MSIB fi,0,0,0,0
133,2022-04-03 14:26:42+00:00,https://twitter.com/hasanaruu/status/1510624841497337861,hasanaruu,"SHARING MATERI PEMBELAJARAN MSIB ZENIUS
Origin of Life &amp; Rise of Civilization
[WEEK 6] 🥳
@ZenProID @zeniuseducation",0,0,1,0
134,2022-04-02 18:14:35+00:00,https://twitter.com/JapanMerchFess/status/1510319802644320256,JapanMerchFess,"Nendoroid zenitsu agatsuma

Kondisi: MSIB

OB: 750k
NB: 10k
BIN: 840k

Marketplace: shopee freeongkir
Berat Barang: 600 gr https://t.co/J2KDWrU0j4",4,0,0,4
135,2022-04-02 15:12:48+00:00,https://twitter.com/xesoohee/status/1510274052069359616,xesoohee,@k_minguee Msib boleh req?,0,0,1,0
136,2022-04-02 13:49:16+00:00,https://twitter.com/adtynf/status/1510253030582931458,adtynf,"@sunshineformee_ Hallo kak, Kampus Mengajar dan MSIB itu berbeda ya,,, tapi masih dalam bagian program besar Kampus Merdeka",0,0,1,0
137,2022-04-02 04:58:01+00:00,https://twitter.com/haniiueo/status/1510119337994072064,haniiueo,"@codingfess maybe, aku lolos msib walopun di cv ku organisasi cm 2",0,0,0,0
138,2022-04-01 16:55:54+00:00,https://twitter.com/wdynkrstn/status/1509937611812773888,wdynkrstn,"What I Get on Week 6 MSIB with Zenius

@ZenProID @zeniuseducation",1,0,1,0
139,2022-04-01 11:49:36+00:00,https://twitter.com/ukonkeren/status/1509860527220006913,ukonkeren,@collegemenfess Aku malah haha hihi soale msib,0,0,0,0
140,2022-04-01 10:51:03+00:00,https://twitter.com/nobodhe/status/1509845793749946369,nobodhe,mahasiswa msib minggu ini fix kaya raya kl beneran cair 2x full,0,0,0,0
141,2022-04-01 10:49:38+00:00,https://twitter.com/depoyipoy/status/1509845439063142400,depoyipoy,Terima kasih msib sy balik modal ^____^,0,0,0,0
142,2022-04-01 10:48:32+00:00,https://twitter.com/gabisaambis/status/1509845158829105158,gabisaambis,"Anak msib berbahagia hari ini wkwkwk
Kirain april mop tadi🤣",0,0,0,0
143,2022-04-01 10:25:54+00:00,https://twitter.com/FL0WEROFAPRIL/status/1509839463274344451,FL0WEROFAPRIL,alhamdullilah uang saku msib batch 2 udah turun yayyy!!,0,0,0,0
144,2022-04-01 09:59:14+00:00,https://twitter.com/dhaniazzz/status/1509832754460266496,dhaniazzz,Pejuang MSIB sedang berbahagia di April tanggal 1 ini. Semoga ga april mop,1,0,1,0
145,2022-04-01 09:50:02+00:00,https://twitter.com/JapanMerchFess/status/1509830438248128512,JapanMerchFess,!lapakjpwta nendo noya haikyuu 650k msib box penyok dikit yay or nay?,0,0,6,0
146,2022-04-01 06:25:05+00:00,https://twitter.com/A_ta_li_a/status/1509778859650023426,A_ta_li_a,"@JapanMerchFess Nendo zenitsu MSIB
Opslot nendo atsumu di K",0,0,0,0
147,2022-04-01 00:55:49+00:00,https://twitter.com/olisuside_/status/1509695997727088642,olisuside_,Ikut MSIB mudah dan menyenangkan bukan?,2,0,1,0
148,2022-04-01 00:08:30+00:00,https://twitter.com/Pixel_MasterZ/status/1509684089988653058,Pixel_MasterZ,"@DonVonNeumann Nice, got a MSIB Japanese Lugnut for 20 a week ago https://t.co/1Gp2y3m4kk",2,0,1,0
