,date,link,username,tweet,like,retweet,reply,qrt
0,2022-02-27 23:40:24+00:00,https://twitter.com/collegemenfess/status/1498080606617739264,collegemenfess,"[cm] alhamdulillah setelah ditolak ratusan lamaran magang, puluhan asesmen dan interview di msib, akhirnya aku lolos 2 tempat magang (1 pmmb, 1 magang mandiri di perusahaan logistik). akhirnya kupilih satu yg pmmb.",21,0,8,0
1,2022-02-27 16:23:32+00:00,https://twitter.com/getbetterme/status/1497970667521966082,getbetterme,"MSIB ZENIUS? 
#StudiIndepen #KampusMerdeka #MerdekaBelajar #Zenius @ZenProID @zeniuseducation
NGAPAIN AJA SIH? 
LET ME SHOW YOU ALL!!!
💫Simak ya aku share mulai dari minggu pertama💫 https://t.co/QwXlu9MIEL",0,0,1,0
2,2022-02-27 16:03:32+00:00,https://twitter.com/wdynkrstn/status/1497965631869964288,wdynkrstn,"What I get on Week 1 MSIB with Zenius

@ZenProID @zeniuseducation",0,0,1,0
3,2022-02-27 16:02:40+00:00,https://twitter.com/smootiesty/status/1497965416685404160,smootiesty,"Hallo, maaf akun ini untuk beberapa bulan mau dipake buat tugas msib hihi, yang gasuka boleh bub aja ya. Gomawo",0,0,0,0
4,2022-02-27 15:05:30+00:00,https://twitter.com/felekprecelek/status/1497951027190018051,felekprecelek,KUEWA FELIX MSIB CHARACTER JEST TAKI KURWA COOL ZE MNIE WYJEBALO Z POCIAGU I LECE TERAZ FUSZA MOJA LECI,3,0,0,0
5,2022-02-27 12:17:55+00:00,https://twitter.com/ziahnurfau/status/1497908856348835852,ziahnurfau,"[WEEKLY ASSIGMENT-WEEK 1✨]
Fundamental Thingking Skills
Hi 👋🏼i am Nur Fauziah as a participant of Magang Studi Independen Bersertifikat (MSIB) @zeniuseducation  @ZenProID Learning Path Accelerated Social Media Management.
What i learned at PZSIB selama seminggu ini :",0,0,1,0
6,2022-02-27 09:55:13+00:00,https://twitter.com/murataaym/status/1497872942554054657,murataaym,"@JapanMerchFess nishinoya msib box sedikit damage 690k, kitashin mulus bib pernah dimainin sekali aja 750k",0,0,0,0
7,2022-02-27 04:04:19+00:00,https://twitter.com/creamyolow/status/1497784634813616132,creamyolow,gue bingung post tugas msib di akun twitter yang mana 😔,0,0,0,0
8,2022-02-27 03:06:55+00:00,https://twitter.com/shahnazmly/status/1497770189693534208,shahnazmly,"Ola! It has been a week. sejak aku mengikuti serangkaian MSIB batch 2 bersama @zeniuseducation dan @ZenProID.
i have learned so many things dan selama pembelajaran itu aku kyk “oh iya ya” “kok ga kepikiran ya?” hihihi",1,0,1,0
9,2022-02-27 01:27:03+00:00,https://twitter.com/unpad/status/1497745057075511299,unpad,"#BeritaUnpad

Sebanyak 609 Mahasiswa Unpad Ikuti MSIB Kemendikbudristek
@Kemdikbud_RI

#MerdekaBelajar
#KampusMerdeka
#Unpad
#UniversitasPadjadjaran

https://t.co/06p1qJ1efo",4,0,0,0
