,date,link,username,tweet,like,retweet,reply,qrt
1484,2022-07-03 08:16:45+00:00,https://twitter.com/its_fess/status/1543509035630182400,its_fess,its/ rek kalian yg ngurus sptjm buat msib gimanaa? LO mbkm jurusanku gatau masalahnya tentang pengajuannya... terima kasih,0,0,0,0
1485,2022-07-03 08:08:20+00:00,https://twitter.com/collegemenfess/status/1543506916642816000,collegemenfess,"[cm] kalau apply MSIB di 1 company dengan cv yang telah ditentukan mereka, kita masih bisa daftar program lainnya gak ya?",0,0,2,0
1486,2022-07-03 08:02:52+00:00,https://twitter.com/collegemenfess/status/1543505539900256257,collegemenfess,"[cm] Guys, program MSIB kampus merdeka angkatan 3 tuh buat magangnya nanti di tahun ini atau tahun depan ya?",0,0,2,0
1487,2022-07-03 07:31:45+00:00,https://twitter.com/momypickmeup/status/1543497711160152065,momypickmeup,"@deyyins88 @collegemenfess hallo kak maaf mau nanya, msib itu magang kan ya? kalo bole tau kakak magang dimana dan dapat jobdesknya apa aja? makasii",0,0,0,0
1488,2022-07-03 07:28:40+00:00,https://twitter.com/collegemenfess/status/1543496934304149504,collegemenfess,[cm] hallo maaf ada yang tau acara MSIB fair di ugm besok tuh acaranya kaya ngapain ya? ada yang besok kesana? maaf udh baca2 tp blm ada gambaran.,0,0,0,0
1489,2022-07-03 06:54:24+00:00,https://twitter.com/itupastihw/status/1543488312027086849,itupastihw,"sabar banget aku menghadapi sobat unpad yang mau daftar msib, seminggu yang melelahkan 😊🙏🏻",0,0,0,0
1490,2022-07-03 06:16:26+00:00,https://twitter.com/collegemenfess/status/1543478757255614464,collegemenfess,"[cm] guyss minta MSIB batch 3 ga sebanyak batch2 kemarin yaaa? Cara ngeceknya dimana sii :"") mitra2 yg terdaftar huhuhu bantuin yaah,",2,0,1,0
1491,2022-07-03 06:10:29+00:00,https://twitter.com/newykun/status/1543477256840187905,newykun,"@collegemenfess 2. karna kalau ikut msib harus belum lulus/yudisium, coba baca syarat ketentuannya dan emang magang stlh lulus ga dimasukin nilainya sorry aku baru tau kalau magang masih bawa instansi bisa stlh lulus",0,0,0,0
1492,2022-07-03 05:40:13+00:00,https://twitter.com/collegemenfess/status/1543469643322789889,collegemenfess,"Nanti rencananya mau ikut msib yang program magang angkatan 3, mau minta review temen-temen yang ikut magang angkatan 1-2 boleh gak? kalau merasa privat untuk di share di public, boleh reply “dm” biar nanti saya dm. Terima kasih. [cm]",0,0,0,0
1493,2022-07-03 05:23:06+00:00,https://twitter.com/collegemenfess/status/1543465335843459072,collegemenfess,[cm] kalian ada yg daftar program msib tapi belum ngisi rekening bank bri/bsi karena ga punya??? bikinnya nanti aja kalo udh fiks diterima bolah ga ya T____T,0,0,1,0
1494,2022-07-03 05:15:50+00:00,https://twitter.com/collegemenfess/status/1543463506951180288,collegemenfess,[cm] ikut program msib cv nya harus di cek cv ats friendly gitu kah?? kalo boleh tau web nya yg mana ya??,0,0,2,0
